Date,GOOGL,IBM,AMZN,FB,AAPL
2013-04-05,392.7373425527448,180.88580405889,255.48,27.39,55.189276442053
2013-04-04,398.7659522934817,182.5270008867,259.08,27.0725,55.77872712617
2013-04-03,404.3491872047864,183.69311442225,259.03,26.25,56.335575449439
2013-04-02,407.7787740107064,185.16155368924,263.322,25.42,56.048935492871
2013-04-01,401.8354274692978,183.4512538371,261.61,25.53,55.933914363802
2013-03-28,398.3235867534376,184.24593861688,266.49,25.58,57.727044210395
2013-03-27,402.57270336937125,182.16421000897,265.3,26.09,58.955501167116
2013-03-26,407.467814107274,183.43397808102,260.31,25.205,60.136489086443
2013-03-25,406.0735100241419,182.03464183836,256.02,25.131,60.455209766085
2013-03-22,406.40954733914134,183.19211749586,257.75,25.73,60.237425995626
2013-03-21,406.8860181589168,183.3475993006,253.39,25.74,59.040267305319
2013-03-20,408.6153564605857,185.76620515212,257.278,25.86,58.955501167116
2013-03-19,406.91611105279736,184.36686890946,256.41,26.55,59.269787925682
2013-03-18,405.14564579615825,184.16819771451,257.89,26.49,59.43019154105
2013-03-15,408.41172787866066,185.64527485954,261.82,26.645,57.857453653784
2013-03-14,412.04193397711765,186.40540812716,265.74,27.04,56.402084265567
2013-03-13,413.93277080927885,183.17484173978,275.1,27.08,55.860885075505
2013-03-12,415.0863317413666,181.87052215558,274.13,27.83,55.871317830976
2013-03-11,418.70249448934607,181.46454188764,271.24,28.14,57.102382976564
2013-03-08,417.0473853259158,181.72367822888,274.19,27.96,56.300364899724
2013-03-07,417.58705122284033,180.89444193693,273.88,28.578,56.151958953148
2013-03-06,416.9771685735279,179.99610262065,273.79,27.4525,55.510344491676
2013-03-05,420.6003529967461,178.39809518305,275.59,27.52,56.225249060332
2013-03-04,412.0238782407894,177.24061952554,273.11,27.72,54.778486695379
2013-03-01,404.3431686260103,175.27118333217,265.74,27.78,56.137353095488
2013-02-28,401.84044295161124,173.47450469962,264.27,27.25,57.562728311726
2013-02-27,401.12824446310486,174.77018640578,263.25,26.87,57.976126247268
2013-02-26,396.2883040306497,172.01470331067,259.36,27.39,58.549927798177
2013-02-25,396.6092948987089,170.60672918997,259.87,27.27,57.74530153247
2013-02-22,401.0931360869109,173.69908952868,265.42,27.13,58.789881174012
2013-02-21,398.9966644798992,171.31503518934,265.94,27.283,58.170436317917
2013-02-20,397.4569114096778,172.16154723737,266.41,28.462,58.534278664971
2013-02-19,404.67419045869633,173.03397291952,269.75,28.93,59.98703986432
2013-02-15,397.672577149155,173.60407287023,265.09,28.32,60.009209469696
2013-02-14,395.1297276162486,172.45523509076,269.24,28.5,60.847742190684
2013-02-13,392.64204838878976,172.83530172457,269.47,27.9075,60.902514156908
2013-02-12,391.55870420908997,172.79211233437,258.7,27.37,61.018578561524
2013-02-11,392.42136716699906,172.89576687086,257.21,28.26,62.587404165488
2013-02-08,393.90093444945944,174.20872433311,261.95,28.545,61.941877420715
2013-02-07,388.1732536475281,172.53297599313,260.23,28.65,61.060309583408
2013-02-06,386.27740133305343,173.6386243824,262.22,29.05,59.307096625335
2013-02-05,384.05554266820616,174.42996303812,266.89,28.64,59.371156329572
2013-02-04,380.6851385535845,175.29011375087,259.98,28.109,57.357554938082
2013-02-01,389.0008082292432,176.48572324159,265.0,29.73,58.823406955689
2013-01-31,379.014982943214,174.67080523769,265.5,30.981,59.065900168086
2013-01-30,378.082103232917,175.05787305843,272.764,31.24,59.239665357717
2013-01-29,378.00687099821556,175.38473032928,260.35,30.79,59.426398098814
2013-01-28,376.52730371575524,176.27068556341,276.04,32.469,58.331936755165
2013-01-25,378.00185551590215,176.30509159192,283.99,31.54,57.041665384394
2013-01-24,378.082103232917,175.8320086999,273.62,31.08,58.41881934998
2013-01-23,371.8980135404639,176.09005391373,268.11,30.82,66.65386290785
2013-01-22,352.52320536370314,168.65835175559,270.19,30.729,65.456309530055
2013-01-18,353.34574446310484,167.27350910806,272.12,29.66,64.837757325172
2013-01-17,356.76128791854734,166.56818552361,270.48,30.14,65.185287704435
2013-01-16,358.7022795738428,165.6564257681,268.93,29.85,65.627481209393
2013-01-15,363.5873593471187,165.57901220395,271.9,30.1,63.011926078896
2013-01-14,362.7447583184633,165.68223028948,272.73,30.9475,65.064689475811
2013-01-11,371.1406757111368,167.25630609381,267.94,31.72,67.470170272574
2013-01-10,371.8879825758371,165.90586947479,265.34,31.3,67.886428674602
2013-01-09,370.2017774220636,165.42418507566,266.35,30.59,67.055208625693
2013-01-08,367.7853180434554,165.89726796767,266.38,29.0607,68.119844600973
2013-01-07,368.51256297890205,166.12950866011,268.4592,29.4213,67.937002125316
2013-01-04,370.1275482838249,166.86063676594,259.15,28.76,68.338996220732
2013-01-03,362.95540857562713,167.96162967826,258.48,27.77,70.296564822342
2013-01-02,362.7447583184633,168.89059244803,257.31,28.0,71.195747808479
2012-12-31,354.7851878870578,164.76186902684,250.87,26.6197,69.009794690466
2012-12-28,351.08877742206363,163.28240980091,245.18,25.9112,66.081241770258
2012-12-27,354.2385003148945,165.75964385363,248.31,26.05,66.790670575807
2012-12-26,355.5324947517582,165.10592931194,248.6314,26.51,66.52347417787
2012-12-24,355.8484701375039,165.49299713268,258.62,26.93,67.453053104641
2012-12-21,358.92296079563346,166.37035085968,256.92,26.26,67.344385023364
2012-12-20,362.2983803925685,167.53155432189,261.5,27.36,67.655632193627
2012-12-19,361.16989687204784,167.79820104284,257.99,27.41,68.249520115623
2012-12-18,361.6513831741367,168.32289297762,260.4,27.71,69.233757271819
2012-12-17,361.50593418704733,166.54238100223,253.86,26.75,67.279547266038
2012-12-14,352.0684014275218,164.94250067652,249.19,26.812,66.107799315658
2012-12-13,352.43794216437493,165.14033534045,251.25,28.24,68.687823355141
2012-12-12,349.85998425527447,165.96608002469,251.76,27.5801,69.895102396536
2012-12-11,349.51893145796157,167.04126841562,250.69,27.98,70.204767525521
2012-12-10,343.77118872677653,165.68223028948,247.77,27.84,68.704797880009
2012-12-07,343.1643153668521,165.10592931194,253.2681,27.485,69.149468187296
2012-12-06,346.6350291277422,163.17059020826,253.37,26.97,70.964212177071
2012-12-05,344.9749044819986,162.26743195987,253.96,27.71,69.868168792143
2012-12-04,346.5848743046079,162.87813896592,252.4881,27.46,74.673048604034
2012-12-03,348.7014078408733,162.98135705145,250.3291,27.04,76.014489932886
2012-11-30,350.26623832266193,163.48884597197,252.05,28.0,75.896485214554
2012-11-29,347.0162057835625,164.74466601258,251.27,27.32,76.425561314327
2012-11-28,342.89347932192715,165.13173383332,247.11,26.36,75.593044510272
2012-11-27,336.3934142437284,164.48662079876,243.4017,26.15,75.831647457229
2012-11-26,331.59861315209406,165.90586947479,243.62,25.94,76.447606151818
2012-11-23,335.0191720898499,166.43056140957,239.88,23.998,74.109556622672
2012-11-21,333.96592080403065,163.67807912878,238.03,24.32,72.838736579099
2012-11-20,336.0222685525349,162.74051485188,233.78,23.1,72.736733819275
2012-11-19,335.1395436653721,163.72968817154,229.71,22.92,73.36132890314
2012-11-16,324.5919843602393,160.79657424107,225.23,23.5607,68.426916219665
2012-11-15,324.63210821874674,159.85900996418,220.599,22.17,68.160044010514
2012-11-14,327.28529836254853,159.56655872184,222.95,22.36,69.620190305477
2012-11-13,330.54696682061507,161.98358222466,226.6,19.86,70.400577552643
2012-11-12,333.98096725097093,162.78352238752,226.47,20.07,70.391759617647
2012-11-09,332.54152382701795,163.11898116549,226.31,19.21,70.940287044618
2012-11-08,327.15489582239945,163.51465049336,227.35,19.99,69.733008003223
2012-11-07,334.59285609320875,164.42641024887,232.0608,20.47,72.35918355837
2012-11-06,341.9154602708093,167.04681968255,237.56,21.1712,75.22406319751
2012-11-05,342.537380077674,166.25042073702,234.33,21.25,75.452710473284
2012-11-02,345.0240562086701,165.64241724097,232.4224,21.18,74.443299088914
2012-11-01,344.8595483887898,168.82801302309,232.14,21.21,76.99098161264
2012-10-31,341.2020580665477,166.58439448837,232.8931,21.11,76.83353816507
2012-10-26,338.620288390889,165.50540236862,238.24,21.9425,77.953801403787
2012-10-25,339.929329274693,164.07530963847,222.92,22.56,78.668550000101
2012-10-24,339.6997204943844,163.32172784055,228.49,23.2299,79.609674370692
2012-10-23,341.22833919387006,163.77558960521,234.31,19.5,79.161233512484
2012-10-22,340.3857381652146,166.47306990459,233.78,19.321,81.829550834508
2012-10-19,341.95056864700325,165.58247323432,240.0,19.0,78.707526900803
2012-10-18,348.5760207830377,166.95262195781,244.85,18.975,81.650153841211
2012-10-17,378.9146732969455,171.8080864967,247.49,19.88,83.195497610232
2012-10-16,373.50296788075997,180.68836291084,243.94,19.48,83.863899832235
2012-10-15,371.6372084601659,178.91573299982,244.18,19.52,81.923766521635
2012-10-12,373.5280452923271,177.94806546386,242.36,19.5181,81.272516717192
2012-10-11,376.9034648892621,176.2011258414,244.22,19.75,81.064209704832
2012-10-10,373.432751128372,176.25250641853,244.99,19.64,82.717501420035
2012-10-09,373.19702345964106,178.11077062477,250.96,20.227,82.0644447394
2012-10-08,380.0933116406004,179.67787822727,259.06,20.4,82.363869936845
2012-10-05,385.01349979007034,180.33726230045,258.51,20.91,84.224952414068
2012-10-04,385.2141190826073,180.16599371001,260.47,21.9475,86.058931748419
2012-10-03,382.43052639865647,180.26875486427,255.92,21.83,86.65907276916
2012-10-02,379.6669956439593,179.69500508631,250.6,22.27,85.350378156189
2012-10-01,382.0694116720898,180.23450114619,252.01,21.99,85.102577992786
2012-09-28,378.41814054791644,177.64834543059,254.32,21.66,86.098295836876
2012-09-27,379.42123701060143,176.32957728423,256.59,20.32,87.932920484152
2012-09-26,377.89653038732024,174.69396224556,249.67,20.62,85.849850360548
2012-09-25,375.7398729925475,175.5331783387,252.46,20.28,86.928813572031
2012-09-24,375.85021360344285,175.79864465387,254.805,20.79,89.155143165102
2012-09-21,368.13138632308176,176.38952129088,257.47,22.86,90.35607051951
2012-09-20,365.1855929411147,176.56078988132,260.81,22.59,90.176028213288
2012-09-19,364.87633830166897,176.77487561936,261.68,23.29,90.614841002647
2012-09-18,360.25206360869106,177.32293510876,258.75,21.87,90.590319111477
2012-09-17,356.08921328854836,177.39144254494,258.0,21.52,90.315544867787
2012-09-14,355.9387488191456,177.10028594119,261.27,22.0,89.218383831804
2012-09-13,354.11311325705884,176.71493161271,260.24,20.713,88.147164375427
2012-09-12,346.5096420699066,174.49700336655,255.63,20.931,86.444828877884
2012-09-11,347.1666702529653,174.06883189046,255.67,19.43,85.257453094913
2012-09-10,351.4699540778839,172.08211624139,257.09,18.81,85.53493765289
2012-09-07,354.16828356250653,170.84041896073,259.14,18.98,87.819345409259
2012-09-06,350.78283300094466,170.49788177985,251.38,18.96,87.281154429369
2012-09-05,341.41391203946677,167.02112939399,246.22,18.58,86.501616415331
2012-09-04,341.57440747349636,166.59295791789,247.88,17.729,87.113373068732
2012-08-31,343.6056778104335,166.85842423307,248.27,18.058,85.857594115654
2012-08-30,341.89539834155556,165.59103666384,246.22,19.0885,85.680520248889
2012-08-29,345.0701986459536,167.05538311207,247.12,19.1,86.919262940733
2012-08-28,339.6735396767083,166.87555109211,246.11,19.34,87.091432429264
2012-08-27,335.646107379028,167.57775231291,243.92,19.15,87.205007504157
2012-08-24,340.36567623596096,169.35894565345,245.74,19.409,85.597145818911
2012-08-23,339.4478429726042,167.58631574243,241.198,19.44,85.520740768528
2012-08-22,339.6384313005143,168.91364731831,243.1,19.439,86.326091299587
2012-08-21,335.79155636611733,170.11252745137,239.45,19.159,84.673057709555
2012-08-20,338.8158922011126,171.69676191291,240.35,20.011,85.845978482994
2012-08-17,339.6183693712606,172.31332883848,241.17,19.05,83.646752032795
2012-08-16,337.4767584234282,171.98791851665,241.55,19.87,82.127685406102
2012-08-15,334.80350635037263,169.89844171332,237.42,21.2,81.41655056217
2012-08-14,335.3652403694762,169.80424398858,233.19,20.38,81.527544385361
2012-08-13,331.0268481683636,170.42081091416,232.44,21.6,81.309428616532
2012-08-10,321.9939645218852,170.66058694077,232.75,21.807,80.238209160156
2012-08-09,322.16950640285506,169.91556857237,234.06,21.01,80.113018452603
2012-08-08,322.10932061509396,170.4379377732,234.38,20.72,79.660649392073
2012-08-07,321.2617041041251,170.48057283868,236.56,20.72,79.796103082357
2012-08-06,322.40523407158605,169.48291230639,233.99,21.92,80.006351884353
2012-08-03,321.6579272068857,169.27826399207,234.97,21.09,79.126031411447
2012-08-02,315.34845045659705,165.80776966179,230.81,20.04,78.109486164631
2012-08-01,317.31953500577305,166.43024161784,232.09,20.88,77.983542505734
2012-07-31,317.4649839928624,167.11240266556,233.3,21.71,78.491172559453
2012-07-30,317.12894667786287,167.70929358231,236.09,23.15,76.46964832021
2012-07-27,318.463064973234,167.46201020252,237.32,23.705,75.201215755599
2012-07-26,307.62962317623595,165.38141900697,220.01,26.845,73.880092476551
2012-07-25,304.93630917392676,162.93416624826,217.05,29.34,73.89165873094
2012-07-24,304.7256589167629,162.30316727912,223.04,28.45,77.226595412972
2012-07-23,308.70795187362233,162.72099092085,226.01,28.75,77.600570971535
2012-07-20,306.35569066862604,164.10236704249,228.29,28.76,77.660972522231
2012-07-19,297.4481940799832,166.56667382738,226.17,29.0,78.948682177489
2012-07-18,291.27915083447044,160.52102154195,217.47,29.11,77.912859840026
2012-07-17,289.25791146216017,156.59859551755,216.93,28.09,78.000249317628
2012-07-16,288.3501091634302,157.57067501055,216.01,28.245,77.996393899499
2012-07-13,289.15258633357826,158.61097060833,218.39,30.72,77.747076860457
2012-07-12,286.1232350162696,156.12108278415,215.36,30.81,76.966997258918
2012-07-11,286.47933426052276,157.96291761299,218.37,30.97,77.677679334125
2012-07-10,291.7506061719324,158.82414593574,219.5,31.47,78.163462018444
2012-07-09,293.9122790490186,161.73185740166,225.05,32.17,78.8934211843
2012-07-06,293.8972326020783,163.21555768045,225.05,31.73,77.864024543719
2012-07-05,298.88262202162275,166.5240387619,227.06,31.47,78.38579113058
2012-07-03,294.82509683006197,167.06976760008,229.53,31.2,77.03253936712
2012-07-02,291.13370184738113,166.98449746911,229.32,30.771,76.147078336707
2012-06-29,290.93308255484413,166.7713221417,228.35,31.095,75.052139587925
2012-06-28,283.02868242888627,163.20703066735,221.31,31.36,73.130856220049
2012-06-27,285.5314081032854,164.5713527628,225.62,32.23,73.831257180244
2012-06-26,283.21425527448304,163.67601638766,225.61,33.1,73.513185184559
2012-06-25,281.2180933137399,164.45197457944,220.07,32.06,73.351257623119
2012-06-22,286.6247832476121,165.16824367955,222.16,33.05,74.807963106388
2012-06-21,283.4800758370946,164.90390627356,220.575,31.84,74.238646362597
2012-06-20,289.64911908260734,169.49996633258,223.02,31.6,75.275882353374
2012-06-19,291.66534297260415,169.62787152903,224.03,31.911,75.490372115313
2012-06-18,286.3088078618663,169.08214269085,222.66,31.41,75.280894396943
2012-06-15,283.1289920751548,169.77283075167,218.35,30.014,73.783707023314
2012-06-14,280.39053873202477,166.36202551306,214.45,28.29,73.449570785422
2012-06-13,281.4136971239635,164.65662289376,214.73,27.27,73.530534566142
2012-06-12,283.4249055316469,165.89303979276,216.42,27.4,74.044590316744
2012-06-11,285.1301695182114,164.15352912107,216.5,27.005,73.403305767868
2012-06-08,291.1236708827543,166.39613356545,218.48,27.1,74.57920829737
2012-06-07,290.01023380917394,165.79924264869,218.8,26.31,73.473988433576
2012-06-06,291.1838566705154,165.41552705935,217.64,26.81,73.440574809787
2012-06-05,286.0881266400756,161.33108778612,213.21,25.869,72.331499527862
2012-06-04,290.19079117245724,160.76830492175,214.57,26.9,72.519129876832
2012-06-01,286.3740091319408,161.22876362896,208.22,27.72,72.095033882585
2012-05-31,291.3293056576047,164.48608263183,212.91,29.6,74.246357198856
2012-05-30,295.02571612259896,165.87598576656,209.23,28.19,74.431417269072
2012-05-29,298.09017581610163,167.52169929419,214.75,28.84,73.544671099284
2012-05-25,296.6808252860292,165.67986446534,212.89,31.91,72.262102001531
2012-05-24,302.7646053322137,167.20619980962,215.24,33.03,72.651499232612
2012-05-23,305.67358507400024,167.23178084891,217.28,32.0,73.324912265901
2012-05-22,301.33017739057414,167.82867176567,215.33,31.0,71.57840785323
2012-05-21,308.00578434974284,168.63021099674,218.11,34.03,72.132302924504
2012-05-18,301.12955809803714,167.02713253459,213.85,38.2318,68.161222251102
